# mod_name_map.tsv - auto-generated by ggpk-tools/PoeDataExtract
# source: data/balance/mods.datc64 + ModFamily (2-way join via Mods.Families[0])
# columns: mod_id	affix_name	gen_type	tier_word
# generated: 2026-05-26T10:26:47Z
AbyssModRadiusJewelPrefixRegeneratePercentLifePerSecond	Lightless	2	IncreasedLife
AbyssModRadiusJewelPrefixManaCostEfficiency	Lightless	2	IncreasedLife
AbyssModRadiusJewelPrefixReducedCriticalHitChanceAgainstYou	Lightless	2	IncreasedLife
AbyssModRadiusJewelPrefixManaFlaskChargesPerSecond	Lightless	2	IncreasedLife
AbyssModRadiusJewelPrefixLifeFlaskChargesPerSecond	Lightless	2	IncreasedLife
AbyssModRadiusJewelPrefixCharmChargesPerSecond	Lightless	2	IncreasedLife
AbyssModJewelPrefixSpellDamageArmour	Lightless	1	IncreasedLife
AbyssModJewelPrefixSpellDamageEvasion	Lightless	1	IncreasedLife
AbyssModJewelPrefixSpellDamageEnergyShield	Lightless	1	IncreasedLife
AbyssModJewelPrefixAttackDamageArmour	Lightless	1	IncreasedLife
AbyssModJewelPrefixAttackDamageEvasion	Lightless	1	IncreasedLife
AbyssModJewelPrefixAttackDamageEnergyShield	Lightless	1	IncreasedLife
AbyssModJewelPrefixMinionDamageArmour	Lightless	1	IncreasedLife
AbyssModJewelPrefixMinionDamageEvasion	Lightless	1	IncreasedLife
AbyssModJewelPrefixMinionDamageEnergyShield	Lightless	1	IncreasedLife
AbyssModJewelPrefixThornsDamageArmour	Lightless	1	IncreasedLife
AbyssModJewelPrefixThornsDamageEvasion	Lightless	1	IncreasedLife
AbyssModJewelPrefixThornsDamageEnergyShield	Lightless	1	IncreasedLife
AbyssModJewelPrefixTotemDamageArmour	Lightless	1	IncreasedLife
AbyssModJewelPrefixTotemDamageEvasion	Lightless	1	IncreasedLife
AbyssModJewelPrefixTotemDamageEnergyShield	Lightless	1	IncreasedLife
AbyssModJewelPrefixFireDamageAndPen	Lightless	1	IncreasedLife
AbyssModJewelPrefixLightningDamageAndPen	Lightless	1	IncreasedLife
AbyssModJewelPrefixColdDamageAndPen	Lightless	1	IncreasedLife
AbyssModJewelPrefixBleedChanceAndMagnitude	Lightless	1	IncreasedLife
AbyssModJewelPrefixPoisonChanceAndMagnitude	Lightless	1	IncreasedLife
AbyssModJewelPrefixWarcryBuffEffectAndDamage	Lightless	1	IncreasedLife
AbyssModJewelPrefixCompanionLifeAndDamage	Lightless	1	IncreasedLife
AbyssModJewelPrefixGlobalPhysicalDamageArmourBreak	Lightless	1	IncreasedLife
AbyssModJewelPrefixElementalDamageAilmentMagnitude	Lightless	1	IncreasedLife
AbyssModJewelPrefixChaosDamageWitherEffect	Lightless	1	IncreasedLife
AbyssModJewelPrefixMinionAreaAndLife	Lightless	1	IncreasedLife
AbyssModJewelPrefixAuraSkillEffectPresenceAreaOfEffect	Lightless	1	IncreasedLife
AbyssModJewelPrefixElementalExposureEffect	Lightless	1	IncreasedLife
AbyssModJewelPrefixAbyssalWastingEffect	Lightless	1	IncreasedLife
AbyssModJewelSuffixIncreasedStrength	of the Abyss	2	IncreasedLife
AbyssModJewelSuffixIncreasedDexterity	of the Abyss	2	IncreasedLife
AbyssModJewelSuffixIncreasedIntelligence	of the Abyss	2	IncreasedLife
AbyssModArmourJewelleryUlamanSuffixLightningChaosResistance	of Ulaman	2	IncreasedLife
AbyssModArmourJewelleryUlamanSuffixStrengthAndDexterity	of Ulaman	2	IncreasedLife
AbyssModArmourJewelleryAmanamuSuffixFireChaosResistance	of Amanamu	2	IncreasedLife
AbyssModArmourJewelleryAmanamuSuffixStrengthAndIntelligence	of Amanamu	2	IncreasedLife
AbyssModArmourJewelleryKurgalSuffixColdChaosResistance	of Kurgal	2	IncreasedLife
AbyssModArmourJewelleryKurgalSuffixDexterityAndIntelligence	of Kurgal	2	IncreasedLife
AbyssModFourCatKurgalSuffixManaCostEfficiency	of Kurgal	2	IncreasedLife
AbyssModHelmUlamanSuffixMarkedEnemyTakeIncreasedDamage	of Ulaman	2	IncreasedLife
AbyssModHelmUlamanSuffixCriticalHitDamage	of Ulaman	2	IncreasedLife
AbyssModHelmUlamanSuffixLifeCostEfficiency	of Ulaman	2	IncreasedLife
AbyssModHelmAmanamuSuffixSpiritReservationEfficiency	of Amanamu	2	IncreasedLife
AbyssModHelmAmanamuSuffixGloryGeneration	of Amanamu	2	IncreasedLife
AbyssModHelmAmanamuSuffixPresenceAreaOfEffect	of Amanamu	2	IncreasedLife
AbyssModHelmKurgalSuffixArcaneSurgeEffect	of Kurgal	2	IncreasedLife
AbyssModGlovesUlamanSuffixAilmentMagnitude	of Ulaman	2	IncreasedLife
AbyssModGlovesUlamanSuffixPoisonChance	of Ulaman	2	IncreasedLife
AbyssModGlovesUlamanSuffixBleedChance	of Ulaman	2	IncreasedLife
AbyssModGlovesUlamanSuffixIncisionChance	of Ulaman	2	IncreasedLife
AbyssModGlovesUlamanSuffixFrenzyChargeConsumedSkillSpeed	of Ulaman	2	IncreasedLife
AbyssModGlovesAmanamuSuffixCurseAreaOfEffect	of Amanamu	2	IncreasedLife
AbyssModGlovesAmanamuSuffixDazeChance	of Amanamu	2	IncreasedLife
AbyssModGlovesAmanamuSuffixPercentOfLifeLeechInstant	of Amanamu	2	IncreasedLife
AbyssModGlovesAmanamuSuffixImmobilisationBuildUp	of Amanamu	2	IncreasedLife
AbyssModGlovesKurgalSuffixArcaneSurgeOnCriticalHit	of Kurgal	2	IncreasedLife
AbyssModGlovesKurgalSuffixCastSpeedWhileOnFullMana	of Kurgal	2	IncreasedLife
AbyssModBootsAndBeltUlamanSuffixReducedPoisonDurationSelf	of Ulaman	2	IncreasedLife
AbyssModBootsAndBeltAmanamuSuffixReducedIgniteDuration	of Amanamu	2	IncreasedLife
AbyssModBootsAndBeltKurgalSuffixReducedBleedDurationSelf	of Kurgal	2	IncreasedLife
AbyssModBootsUlamanSuffixCorruptedBloodImmunity	of Ulaman	2	IncreasedLife
AbyssModBootsUlamanSuffixReducedMovementPenaltyWhileSkilling	of Ulaman	2	IncreasedLife
AbyssModBootsAmanamuSuffixReducedPotencyOfSlows	of Amanamu	2	IncreasedLife
AbyssModBootsAmanamuSuffixDodgeRollDistance	of Amanamu	2	IncreasedLife
AbyssModBootsKurgalSuffixManaCostEfficiencyDodgeRolledRecently	of Kurgal	2	IncreasedLife
AbyssModBootsKurgalSuffixManaRegenerationStationary	of Kurgal	2	IncreasedLife
AbyssModBeltUlamanPrefixLifeFlasksGainChargesPerSecond	Ulaman's	1	IncreasedLife
AbyssModBeltUlamanPrefixChanceToNotConsumeFlaskConsumeCharges	Ulaman's	1	IncreasedLife
AbyssModBeltUlamanPrefixLifeRegenRateDuringLifeFlaskEffect	Ulaman's	1	IncreasedLife
AbyssModBeltUlamanSuffixReducedSlowPotencySelfIfCharmedRecently	of Ulaman	2	IncreasedLife
AbyssModBeltAmanamuPrefixCharmsGainChargesPerSecond	Amanamu's	1	IncreasedLife
AbyssModBeltAmanamuPrefixGainFireThornsPer100MaximumLife	Amanamu's	1	IncreasedLife
AbyssModBeltAmanamuPrefixChanceToNotConsumeCharmCharges	Amanamu's	1	IncreasedLife
AbyssModBeltAmanamuSuffixThornsBaseCriticalStrikeChance	of Amanamu	2	IncreasedLife
AbyssModBeltKurgalPrefixManaFlasksGainChargesPerSecond	Kurgal's	1	IncreasedLife
AbyssModBeltKurgalPrefixGainArmourPercentOfMana	Kurgal's	1	IncreasedLife
AbyssModBeltKurgalPrefixChanceToNotConsumeFlaskConsumeCharges	Kurgal's	1	IncreasedLife
AbyssModBeltKurgalSuffixManaRegenerationRate	of Kurgal	2	IncreasedLife
AbyssModBodyShieldUlamanSuffixHitsAgainstYouReducedCriticalDamage	of Ulaman	2	IncreasedLife
AbyssModBodyShieldAmanamuSuffixLifeRecoup	of Amanamu	2	IncreasedLife
AbyssModBodyShieldAmanamuSuffixReducedCursedEffectSelf	of Amanamu	2	IncreasedLife
AbyssModBodyShieldKurgalSuffixManaRecoup	of Kurgal	2	IncreasedLife
AbyssModBodyShieldKurgalSuffixElementalEnergyShieldRecoup	of Kurgal	2	IncreasedLife
AbyssModBodyShieldKurgalSuffixArmourAppliesToChaosDamage	of Kurgal	2	IncreasedLife
AbyssModBodyArmourUlamanSuffixDeflectDamagePrevented	of Ulaman	2	IncreasedLife
AbyssModBodyArmourUlamanSuffixCompanionReservationEfficiency	of Ulaman	2	IncreasedLife
AbyssModBodyArmourAmanamuSuffixSpiritReservationEfficiency	of Amanamu	2	IncreasedLife
AbyssModBodyArmourKurgalSuffixDamageTakenFromManaBeforeLife	of Kurgal	2	IncreasedLife
AbyssModShieldUlamanSuffixMaximumBlockChance	of Ulaman	2	IncreasedLife
AbyssModShieldUlamanSuffixParryDebuffMagnitude	of Ulaman	2	IncreasedLife
AbyssModShieldUlamanSuffixParryDebuffDuration	of Ulaman	2	IncreasedLife
AbyssModShieldUlamanSuffixLightningTakenAsPhysAndGlancingWhileActiveBlocking	of Ulaman	2	IncreasedLife
AbyssModShieldAmanamuSuffixShieldSkillsFullyBreakArmourOnHeavyStun	of Amanamu	2	IncreasedLife
AbyssModShieldAmanamuSuffixHeavyStunDecaySelf	of Amanamu	2	IncreasedLife
AbyssModShieldAmanamuSuffixAllMaximumResistances	of Amanamu	2	IncreasedLife
AbyssModShieldKurgalSuffixFlatManaGainedOnBlock	of Kurgal	2	IncreasedLife
AbyssModShieldKurgalSuffixEnergyShieldRechargeRateBlockedRecently	of Kurgal	2	IncreasedLife
AbyssModFocusUlamanPrefixMaximumSpellTotems	Ulaman's	1	IncreasedLife
AbyssModFocusUlamanPrefixSpellDamageWhileWieldingMeleeWeapon	Ulaman's	1	IncreasedLife
AbyssModFocusUlamanSuffixSpellManaCostConvertedToLifeCost	of Ulaman	2	IncreasedLife
AbyssModFocusUlamanSuffixChanceForTwoAdditionalSpellProjectiles	of Ulaman	2	IncreasedLife
AbyssModFocusAmanamuPrefixCurseMagnitude	Amanamu's	1	IncreasedLife
AbyssModFocusAmanamuPrefixOfferingBuffEffect	Amanamu's	1	IncreasedLife
AbyssModFocusAmanamuSuffixGlobalMinionSkillLevels	of Amanamu	2	IncreasedLife
AbyssModFocusAmanamuSuffixFasterCurseActivation	of Amanamu	2	IncreasedLife
AbyssModFocusKurgalPrefixInvocationSpellDamage	Kurgal's	1	IncreasedLife
AbyssModFocusKurgalPrefixSpellAreaOfEffect	Kurgal's	1	IncreasedLife
AbyssModFocusKurgalSuffixChanceForAdditionalInfusion	of Kurgal	2	IncreasedLife
AbyssModQuiverUlamanPrefixIncreasesToProjectileSpeedApplyToDamage	Ulaman's	1	IncreasedLife
AbyssModQuiverUlamanSuffixChanceForExtraProjectilesWhileMoving	of Ulaman	2	IncreasedLife
AbyssModQuiverUlamanSuffixAttackCostConvertedToLifeCost	of Ulaman	2	IncreasedLife
AbyssModQuiverAmanamuPrefixProjectileDamageCloseRange	Amanamu's	1	IncreasedLife
AbyssModQuiverAmanamuSuffixProjectileCriticalHitDamageCloseRange	of Amanamu	2	IncreasedLife
AbyssModQuiverKurgalPrefixProjectileDamageFar	Kurgal's	1	IncreasedLife
AbyssModQuiverKurgalSuffixProjectileCriticalHitChanceFar	of Kurgal	2	IncreasedLife
AbyssModRingAmuletUlamanPrefixAttackDamageWhileLowLife	Ulaman's	1	IncreasedLife
AbyssModRingAmuletUlamanSuffixSkillSpeed	of Ulaman	2	IncreasedLife
AbyssModRingAmuletUlamanSuffixRecoverPercentMaxLifeOnKill	of Ulaman	2	IncreasedLife
AbyssModRingAmuletAmanamuPrefixRemnantEffect	Amanamu's	1	IncreasedLife
AbyssModRingAmuletAmanamuPrefixMinionDamageIfYou'veHitRecently	Amanamu's	1	IncreasedLife
AbyssModRingAmuletAmanamuSuffixSkillEffectDuration	of Amanamu	2	IncreasedLife
AbyssModRingAmuletAmanamuSuffixRemnantCollectionRange	of Amanamu	2	IncreasedLife
AbyssModRingAmuletKurgalPrefixSpellDamageWhileEnergyShieldFull	Kurgal's	1	IncreasedLife
AbyssModRingAmuletKurgalSuffixExposureEffect	of Kurgal	2	IncreasedLife
AbyssModRingAmuletKurgalSuffixCooldownRecoveryRate	of Kurgal	2	IncreasedLife
AbyssModRingAmuletKurgalSuffixRecoverPercentMaxManaOnKill	of Kurgal	2	IncreasedLife
AbyssModRingUlamanPrefixShockMagnitudeIfConsumedFrenzyCharge	Ulaman's	1	IncreasedLife
AbyssModRingAmanamuPrefixIgniteMagnitudeIfConsumedEnduranceCharge	Amanamu's	1	IncreasedLife
AbyssModRingAmanamuSuffixLifeLeechAmount	of Amanamu	2	IncreasedLife
AbyssModRingKurgalPrefixFreezeBuildupIfConsumedPowerCharge	Kurgal's	1	IncreasedLife
AbyssModRingKurgalSuffixManaLeechAmount	of Kurgal	2	IncreasedLife
AbyssModAmuletUlamanPrefixEvasionRatingFromEquippedBody	Ulaman's	1	IncreasedLife
AbyssModAmuletUlamanPrefixGlobalDeflectionRating	Ulaman's	1	IncreasedLife
AbyssModAmuletUlamanPrefixChanceToNotConsumeGlory	Ulaman's	1	IncreasedLife
AbyssModAmuletUlamanSuffixHeraldReservationEfficiency	of Ulaman	2	IncreasedLife
AbyssModAmuletUlamanSuffixGlobalLevelOfSkillGems	of Ulaman	2	IncreasedLife
AbyssModAmuletAmanamuPrefixArmourFromEquippedBody	Amanamu's	1	IncreasedLife
AbyssModAmuletAmanamuPrefixGlobalDefences	Amanamu's	1	IncreasedLife
AbyssModAmuletAmanamuSuffixReducedRequirementEquipmentAndSkill	of Amanamu	2	IncreasedLife
AbyssModAmuletAmanamuSuffixAuraMagnitude	of Amanamu	2	IncreasedLife
AbyssModAmuletKurgalPrefixEnergyShieldFromEquippedBody	Kurgal's	1	IncreasedLife
AbyssModAmuletKurgalPrefixChanceInvocatedSpellsConsumeHalfEnergy	Kurgal's	1	IncreasedLife
AbyssModAmuletKurgalSuffixCooldownRecoveryRateCommandSkills	of Kurgal	2	IncreasedLife
AbyssModAmuletKurgalSuffixDamageFromManaBeforeLife	of Kurgal	2	IncreasedLife
AbyssModAmuletKurgalSuffixQualityofAllSkills	of Kurgal	2	IncreasedLife
AbyssModStaffUlamanPrefixSpellDamagePer100MaximumLife	Ulaman's	1	IncreasedLife
AbyssModStaffUlamanPrefixMagnitudeOfDamagingAilments	Ulaman's	1	IncreasedLife
AbyssModStaffUlamanSuffixCastSpeedWhileLowLife	of Ulaman	2	IncreasedLife
AbyssModStaffUlamanSuffixChanceForSpellsToFireTwoAdditionalProjectiles	of Ulaman	2	IncreasedLife
AbyssModStaffAmanamuPrefixSpellDamageWithSpellsThatCostLife	Amanamu's	1	IncreasedLife
AbyssModStaffAmanamuPrefixFlatSpirit	Amanamu's	1	IncreasedLife
AbyssModStaffAmanamuSuffixSpellManaCostConvertedToLifeCost	of Amanamu	2	IncreasedLife
AbyssModStaffAmanamuSuffixArchonDuration	of Amanamu	2	IncreasedLife
AbyssModStaffAmanamuSuffixBlockChance	of Amanamu	2	IncreasedLife
AbyssModStaffKurgalPrefixSpellDamagePer100MaximumMana	Kurgal's	1	IncreasedLife
AbyssModStaffKurgalPrefixMaximumInfusions	Kurgal's	1	IncreasedLife
AbyssModStaffKurgalSuffixArchonCooldownRecovery	of Kurgal	2	IncreasedLife
AbyssModStaffKurgalSuffixCastSpeedWhileFullMana	of Kurgal	2	IncreasedLife
AbyssModWandUlamanPrefixDamageAsExtraPhysical	Ulaman's	1	IncreasedLife
AbyssModWandUlamanPrefixBleedMagnitude	Ulaman's	1	IncreasedLife
AbyssModWandUlamanSuffixArmourBreakAmount	of Ulaman	2	IncreasedLife
AbyssModWandUlamanSuffixBreakArmourSpellCrits	of Ulaman	2	IncreasedLife
AbyssModWandUlamanSuffixHinderedEnemiesTakeIncreasedPhysical	of Ulaman	2	IncreasedLife
AbyssModWandAmanamuPrefixIncreasedElementalDamage	Amanamu's	1	IncreasedLife
AbyssModWandAmanamuPrefixHybridSpellAndMinionDamage	Amanamu's	1	IncreasedLife
AbyssModWandAmanamuPrefixSpellDamageWithSpellsThatCostLife	Amanamu's	1	IncreasedLife
AbyssModWandAmanamuSuffixSpellAreaOfEffect	of Amanamu	2	IncreasedLife
AbyssModWandAmanamuSuffixSpellManaCostConvertedToLifeSkillEfficiency	of Amanamu	2	IncreasedLife
AbyssModWandAmanamuSuffixHinderedEnemiesTakeIncreasedElemental	of Amanamu	2	IncreasedLife
AbyssModWandKurgalPrefixInvocatedSpellDamage	Kurgal's	1	IncreasedLife
AbyssModWandKurgalSuffixCastSpeedPerDifferentSpellCastRecently	of Kurgal	2	IncreasedLife
AbyssModWandKurgalSuffixHinderedEnemiesTakeIncreasedChaos	of Kurgal	2	IncreasedLife
AbyssModGenWeaponUlamanPrefixLightningPenetration	Ulaman's	1	IncreasedLife
AbyssModGenWeaponUlamanSuffixSkillCostConvertedToLife	of Ulaman	2	IncreasedLife
AbyssModGenWeaponAmanamuPrefixFirePenetration	Amanamu's	1	IncreasedLife
AbyssModGenWeaponAmanamuSuffixSpiritReservationEfficiency	of Amanamu	2	IncreasedLife
AbyssModGenWeaponKurgalPrefixColdPenetration	Kurgal's	1	IncreasedLife
AbyssModGenWeaponKurgalSuffixAttackCostEfficiency	of Kurgal	2	IncreasedLife
AbyssModAllMacesUlamanPrefixMaximumMeleeAttackTotems	Ulaman's	1	IncreasedLife
AbyssModAllMacesKurgalPrefixIncreasedPhysicalDamageReducedAttackSpeed	Kurgal's	1	IncreasedLife
AbyssModAllMacesKurgalSuffixCostEfficiencyOfAttackSkills	of Kurgal	2	IncreasedLife
AbyssMod1HMaceUlamanPrefixDamageWhileActiveTotem	Ulaman's	1	IncreasedLife
AbyssMod1HMaceUlamanSuffixTotemPlacementSpeed	of Ulaman	2	IncreasedLife
AbyssMod1HMaceAmanamuPrefixDamageAgainstFullyArmourBrokenEnemies	Amanamu's	1	IncreasedLife
AbyssMod1HMaceAmanamuSuffixBreakPercentArmourPhysicalDamage	of Amanamu	2	IncreasedLife
AbyssMod1HMaceAmanamuSuffixAdditionalFissureChance	of Amanamu	2	IncreasedLife
AbyssMod1HMaceAmanamuSuffixChanceSlamSkillsCauseAftershocks	of Amanamu	2	IncreasedLife
AbyssMod1HMaceKurgalPrefixEmpoweredAttackDamage	Kurgal's	1	IncreasedLife
AbyssMod1HMaceKurgalSuffixWarcryCooldownRecoveryRate	of Kurgal	2	IncreasedLife
AbyssMod2HMaceUlamanPrefixDamageWhileActiveTotem	Ulaman's	1	IncreasedLife
AbyssMod2HMaceUlamanSuffixTotemPlacementSpeed	of Ulaman	2	IncreasedLife
AbyssMod2HMaceAmanamuPrefixDamageAgainstFullyArmourBrokenEnemies	Amanamu's	1	IncreasedLife
AbyssMod2HMaceAmanamuSuffixBreakPercentArmourPhysicalDamage	of Amanamu	2	IncreasedLife
AbyssMod2HMaceAmanamuSuffixAdditionalFissureChance	of Amanamu	2	IncreasedLife
AbyssMod2HMaceAmanamuSuffixChanceSlamSkillsCauseAftershocks	of Amanamu	2	IncreasedLife
AbyssMod2HMaceKurgalPrefixEmpoweredAttackDamage	Kurgal's	1	IncreasedLife
AbyssMod2HMaceKurgalSuffixWarcryCooldownRecoveryRate	of Kurgal	2	IncreasedLife
AbyssModQuarterstaffUlamanPrefixLightningDamageShockMagnitude	Ulaman's	1	IncreasedLife
AbyssModQuarterstaffUlamanSuffixRecoverLifeWhenExpendingTenCombo	of Ulaman	2	IncreasedLife
AbyssModQuarterstaffAmanamuPrefixFireDamageIgniteMagnitude	Amanamu's	1	IncreasedLife
AbyssModQuarterstaffAmanamuSuffixChanceToGenerateAdditionalCombo	of Amanamu	2	IncreasedLife
AbyssModQuarterstaffKurgalPrefixColdDamageFreezeBuildup	Kurgal's	1	IncreasedLife
AbyssModQuarterstaffKurgalSuffixRecoverManaWhenExpendingTenCombo	of Kurgal	2	IncreasedLife
AbyssModCrossbowUlamanPrefixMaximumRangedAttackTotems	Ulaman's	1	IncreasedLife
AbyssModCrossbowUlamanSuffixAttacksChainAdditionalTime	of Ulaman	2	IncreasedLife
AbyssModCrossbowUlamanSuffixProjectileCriticalHitDamageCloseRange	of Ulaman	2	IncreasedLife
AbyssModCrossbowAmanamuPrefixGrenadeAdditionalCooldown	Amanamu's	1	IncreasedLife
AbyssModCrossbowAmanamuPrefixGrenadeDamageAndDuration	Amanamu's	1	IncreasedLife
AbyssModCrossbowAmanamuSuffixAdditionalGrenadeTriggerChance	of Amanamu	2	IncreasedLife
AbyssModCrossbowKurgalPrefixProjectileDamageCloseRange	Kurgal's	1	IncreasedLife
AbyssModCrossbowKurgalSuffixReloadSpeed	of Kurgal	2	IncreasedLife
AbyssModCrossbowKurgalSuffixChanceForInstantReload	of Kurgal	2	IncreasedLife
AbyssModBowSpearUlamanPrefixProjectileDamageFar	Ulaman's	1	IncreasedLife
AbyssModBowSpearUlamanSuffixChanceForExtraProjectilesWhileMoving	of Ulaman	2	IncreasedLife
AbyssModBowSpearUlamanSuffixAttackSpeedLocalAndWithCompanion	of Ulaman	2	IncreasedLife
AbyssModBowSpearAmanamuPrefixCompanionDamageAndDamageWithCompanion	Amanamu's	1	IncreasedLife
AbyssModBowSpearAmanamuPrefixAttackSkillAreaOfEffect	Amanamu's	1	IncreasedLife
AbyssModBowSpearAmanamuSuffixCompanionAndLocalAttackSpeed	of Amanamu	2	IncreasedLife
AbyssModBowSpearAmanamuSuffixChancePierceAdditionalTime	of Amanamu	2	IncreasedLife
AbyssModBowSpearKurgalPrefixChanceChainFromTerrain	Kurgal's	1	IncreasedLife
AbyssModBowSpearKurgalSuffixProjectileCriticalHitChanceFar	of Kurgal	2	IncreasedLife
AbyssModBowSpearKurgalSuffixImmobilisationBuildup	of Kurgal	2	IncreasedLife
AbyssModBowKurgalPrefixIncreasedQuiverStats	Kurgal's	1	IncreasedLife
AbyssModSpearKurgalPrefixMeleeDamageIfProjectileAttackHitEightSeconds	Kurgal's	1	IncreasedLife
AbyssModTalismanUlamanSuffixGainXRageOnMeleeHit	of Ulaman	2	IncreasedLife
AbyssModTalismanAmanamuPrefixMinionsDealIncreasedDamageIfYouHitRecently	Amanamu's	1	IncreasedLife
AbyssModTalismanKurgalPrefixWarcriesEmpowerXAdditionalAttacks	Kurgal's	1	IncreasedLife
AbyssModTalismanKurgalSuffixCriticalHitChanceAgainstMarkedTargets	of Kurgal	2	IncreasedLife
UniqueWatcherVeiledSuffix1		3	IncreasedLife
UniqueWatcherVeiledSpiritReservationEfficiency		2	IncreasedLife
UniqueWatcherVeiledManaCostEfficiency		2	IncreasedLife
UniqueWatcherVeiledCurseAreaOfEffect		2	IncreasedLife
UniqueWatcherVeiledEffectOfCurses		2	IncreasedLife
UniqueWatcherVeiledMinionLife		2	IncreasedLife
UniqueWatcherVeiledPresenceAreaOfEffect		2	IncreasedLife
UniqueWatcherVeiledManaRegeneration		2	IncreasedLife
UniqueWatcherVeiledAlliesInPresenceCastSpeed		2	IncreasedLife
UniqueWatcherVeiledAlliesInPresenceAllElementalResistance		2	IncreasedLife
UniqueWatcherVeiledAlliesInPresenceFlatLifeRegen		2	IncreasedLife
UniqueWatcherVeiledAlliesInPresenceCriticalHitChance		2	IncreasedLife
UniqueKulemakVeiledGrantedSkill1		3	IncreasedLife
UniqueKulemakVeiledPrefix1		3	IncreasedLife
UniqueKulemakHisWinnowingFlame_1		1	IncreasedLife
UniqueKulemakHisFoulEmergence_1		1	IncreasedLife
UniqueKulemakHisDarkHorizon_1		1	IncreasedLife
UniqueKulemakHisVileIntrusion_1		1	IncreasedLife
UniqueKulemakHisScatteringCalamity_1		1	IncreasedLife
UniqueKulemakHisGraveCommand_1		1	IncreasedLife
UniqueKulemakUnholyMightAndMagnitude_1		1	IncreasedLife
UniqueKulemakChaosDamageAndExplosion_1		1	IncreasedLife
UniqueKulemakSpellPhysicalDamageBleedChance_1		1	IncreasedLife
UniqueKulemakChaosDamageCurseLowersChaosRes_1		1	IncreasedLife
UniqueKulemakSpiritAndSpiritReservationEfficiency_1		1	IncreasedLife
UniqueKulemakElementalDamageEleAilmentDuration_1		1	IncreasedLife
UniquePackleaderCompanion_1		3	IncreasedLife
LocalAlwaysHeavyStunOnFullLifeUnique__1		3	IncreasedLife
LocalDisableRareModOnHitUnique__1		3	IncreasedLife
DisabledMod	[DNT-UNUSED] [Disabled]	3	IncreasedLife
MonsterAbyssImmuneAura1	Abyssal	1	IncreasedLife
PlayerMonsterAbyssImmuneAura1	Abyssal	1	IncreasedLife
TheFlawedEdictUnique__1		3	IncreasedLife
MonsterAbyssFactionRunes	Abyssal	1	IncreasedLife
PlayerMonsterAbyssFactionRunes	Abyssal	1	IncreasedLife
MonsterAbyssMeteor	Abyssal	1	IncreasedLife
PlayerMonsterAbyssMeteor	Abyssal	1	IncreasedLife
MonsterAbyssApparitionBeamcaster	Abyssal	1	IncreasedLife
PlayerMonsterAbyssApparitionBeamcaster	Abyssal	1	IncreasedLife
MonsterAbyssPitSplitting	Abyssal	1	IncreasedLife
PlayerMonsterAbyssPitSplitting	Abyssal	1	IncreasedLife
UniqueDesecratedModEffect1		3	IncreasedLife
MapInfiniteRevives		3	
AbyssalDepthsAbyssalModifiers		3	IncreasedLife
Stance2FastAndImmortal		3	IncreasedLife
MonsterAbyssPustuleGround1	Abyssal	1	IncreasedLife
PlayerMonsterAbyssPustuleGround1	Abyssal	1	IncreasedLife
MonsterDontDropEssences		3	
MonsterAbyssGeyserWalls1	Abyssal	1	IncreasedLife
PlayerMonsterAbyssGeyserWalls1	Abyssal	1	IncreasedLife
MonsterAbyssShadeWalker1	Abyssal	1	IncreasedLife
PlayerMonsterAbyssShadeWalker1	Abyssal	1	IncreasedLife
MonsterAbyssSoulcano1	Abyssal	1	IncreasedLife
PlayerMonsterAbyssSoulcano1	Abyssal	1	IncreasedLife
GemlingBossRageWhenHit		3	IncreasedLife
GemlingBossLifeLeechAgainstBleedingEnemies		3	IncreasedLife
IncursionLeague		3	IncreasedLife
IncursionLeagueCrafted		3	IncreasedLife
IncursionLimb		3	IncreasedLife
IncursionLeg1		3	IncreasedLife
IncursionLeg2		3	IncreasedLife
IncursionLeg3		3	IncreasedLife
IncursionLeg4		3	IncreasedLife
IncursionLeg5		3	IncreasedLife
IncursionLeg6		3	IncreasedLife
IncursionArm1		3	IncreasedLife
IncursionArm2		3	IncreasedLife
IncursionArm3		3	IncreasedLife
IncursionArm4		3	IncreasedLife
IncursionArm5		3	IncreasedLife
IncursionArm6		3	IncreasedLife
IncursionChestArmouryTier1Quantity		3	IncreasedLife
IncursionChestArmouryTier1Rarity		3	IncreasedLife
IncursionChestArmouryTier2Quantity		3	IncreasedLife
IncursionChestArmouryTier2Rarity		3	IncreasedLife
IncursionChestArmouryTier3Quantity		3	IncreasedLife
IncursionChestArmouryTier3Rarity		3	IncreasedLife
MapForceHumanFormLoad		3	
UniqueMapAbyssOverrun		3	IncreasedLife
TowerAbyssMonsterIncrease	of the Horde	2	IncreasedLife
TowerAbyssRareMonsterIncrease	of Champions	2	IncreasedLife
TowerAbyssEnhancedMonstersPerChasm	of Escalation	2	IncreasedLife
TowerAbyssDepthsChance	of the Depths	2	IncreasedLife
TowerAbyssAdditionalChance	of Hollows	2	IncreasedLife
TowerAbyssIncreasedRewards	of Treasures	2	IncreasedLife
TowerAbyss4AdditionalChance	of Schisms	2	IncreasedLife
TowerAbyssExtraModifiers	of Dark Power	2	IncreasedLife
TowerAbyssExtraTickets	of Ossification	2	IncreasedLife
UniqueMutatedVaalPresenceRadius		3	IncreasedLife
IncursionChestCurrencyRarity		3	IncreasedLife
IncursionMapNumberOfPacks		3	IncreasedLife
IncursionMapRareMonsterEffectiveness		3	IncreasedLife
