Metadata/Items/Currency/PrizeWitchPin	Convention Treasure	2	2
Metadata/Items/Currency/PrizeShadowPin	Convention Treasure	2	2
Metadata/Items/Currency/PrizeWitchDeskPad	Convention Treasure	2	2
Metadata/Items/Currency/PrizeMarauderDeskPad	Convention Treasure	2	2
Metadata/Items/Currency/PrizeRangerDeskPad	Convention Treasure	2	2
Metadata/Items/Currency/PrizeChaosOrbDeskPad	Convention Treasure	2	2
Metadata/Items/Currency/PrizeCelestialCatSocks	Convention Treasure	2	2
Metadata/Items/Currency/PrizeChaosOrbSocks	Convention Treasure	2	2
Metadata/Items/Currency/PrizeTShirt	Convention Treasure	2	2
Metadata/Items/Currency/PrizeHoodie	Convention Treasure	2	2
Metadata/Items/Gems/SkillGemThunderstorm	Thunderstorm	1	1
Metadata/Items/Gems/SupportGemChanceToFreeze	Chance to Freeze	1	1
Metadata/Items/Gems/SupportGemEssenceHarvest	Essence Harvest	1	1
Metadata/Items/Gems/SkillGemFuriousSlam	Furious Slam	1	1
Metadata/Items/Gems/SkillGemFerociousRoar	Ferocious Roar	1	1
Metadata/Items/Gems/SkillGemCastOnShock	Cast on Shock	1	1
Metadata/Items/Gems/SupportGemInvocation	Invocation	1	1
Metadata/Items/Gems/SkillGemCastOnFreeze	Cast on Freeze	1	1
Metadata/Items/Gems/SkillGemCastOnIgnite	Cast on Ignite	1	1
Metadata/Items/Gems/SkillGemCastOnElementalAilment	Cast on Elemental Ailment	1	1
Metadata/Items/Gems/SkillGemCastOnMeleeKill	Cast on Melee Kill	1	1
Metadata/Items/Gems/SkillGemCastOnDeath	Cast on Death	1	1
Metadata/Items/Gems/SkillGemCastOnCritical	Cast on Critical	1	1
Metadata/Items/Gems/SkillGemCastWhenStunned	Cast when Stunned	1	1
Metadata/Items/Gems/SkillGemCastWhenDamageTaken	Cast when Damage Taken	1	1
Metadata/Items/Gems/SkillGemUnknown1	Coming Soon	1	1
Metadata/Items/Gems/SkillGemUnknown2	Coming Soon	1	1
Metadata/Items/Gems/SkillGemUnknown3	Coming Soon	1	1
Metadata/Items/Gems/SkillGemUnknown4	Coming Soon	1	1
Metadata/Items/Gems/SkillGemUnknown5	Coming Soon	1	1
Metadata/Items/Gems/SkillGemUnknown6	Coming Soon	1	1
Metadata/Items/Gems/SkillGemUnknown7	Coming Soon	1	1
Metadata/Items/Gems/SkillGemUnknown8	Coming Soon	1	1
Metadata/Items/Gems/SkillGemUnknown9	Coming Soon	1	1
Metadata/Items/Gems/SkillGemUnknown10	Coming Soon	1	1
Metadata/Items/Gems/SkillGemUnknown11	Coming Soon	1	1
Metadata/Items/Gems/SkillGemUnknown12	Coming Soon	1	1
Metadata/Items/Gems/SkillGemUnknown13	Coming Soon	1	1
Metadata/Items/Gems/SkillGemUnknown14	Coming Soon	1	1
Metadata/Items/Gems/SkillGemUnknown15	Coming Soon	1	1
Metadata/Items/Gems/SkillGemUnknown16	Coming Soon	1	1
Metadata/Items/Gems/SkillGemUnknown17	Coming Soon	1	1
Metadata/Items/Gems/SkillGemUnknown18	Coming Soon	1	1
Metadata/Items/Gems/SkillGemUnknown19	Coming Soon	1	1
Metadata/Items/Gems/SkillGemUnknown20	Coming Soon	1	1
Metadata/Items/Gems/SkillGemUnknown21	Coming Soon	1	1
Metadata/Items/Gems/SkillGemUnknown22	Coming Soon	1	1
Metadata/Items/Gems/SkillGemUnknown23	Coming Soon	1	1
Metadata/Items/Gems/SkillGemUnknown24	Coming Soon	1	1
Metadata/Items/Gems/SkillGemUnknown25	Coming Soon	1	1
Metadata/Items/Gems/SkillGemUnknown26	Coming Soon	1	1
Metadata/Items/Gems/SkillGemUnknown27	Coming Soon	1	1
Metadata/Items/Gems/ReservationSkillGemUnknown1	Coming Soon	1	1
Metadata/Items/Gems/ReservationSkillGemUnknown2	Coming Soon	1	1
Metadata/Items/Gems/ReservationSkillGemUnknown3	Coming Soon	1	1
Metadata/Items/Gems/ReservationSkillGemUnknown4	Coming Soon	1	1
Metadata/Items/Gems/ReservationSkillGemUnknown5	Coming Soon	1	1
Metadata/Items/Gems/ReservationSkillGemUnknown6	Coming Soon	1	1
Metadata/Items/Gems/ReservationSkillGemUnknown7	Coming Soon	1	1
Metadata/Items/Gems/ReservationSkillGemUnknown8	Coming Soon	1	1
Metadata/Items/Gems/ReservationSkillGemUnknown9	Coming Soon	1	1
Metadata/Items/Gems/SupportGemUnknown1	Coming Soon	1	1
Metadata/Items/Gems/SupportGemUnknown2	Coming Soon	1	1
Metadata/Items/Gems/SupportGemUnknown3	Coming Soon	1	1
Metadata/Items/Gems/SupportGemUnknown4	Coming Soon	1	1
Metadata/Items/Gems/SupportGemUnknown5	Coming Soon	1	1
Metadata/Items/Gems/SupportGemUnknown6	Coming Soon	1	1
Metadata/Items/Gems/SupportGemUnknown7	Coming Soon	1	1
Metadata/Items/Gems/SupportGemUnknown8	Coming Soon	1	1
Metadata/Items/Gems/SupportGemUnknown9	Coming Soon	1	1
Metadata/Items/Gems/SkillGemBarrierInvocation	Barrier Invocation	1	1
Metadata/Items/Gems/SkillGemCastOnDodge	Cast on Dodge	1	1
Metadata/Items/Gems/SkillGemCastWhileChannelling	Cast while Channelling	1	1
Metadata/Items/Gems/SkillGemCastOnMeleeStun	Cast on Melee Stun	1	1
Metadata/Items/Gems/SkillGemLingeringIllusion	Lingering Illusion	1	1
Metadata/Items/Gems/SkillGemGhostDance	Ghost Dance	1	1
Metadata/Items/Gems/SkillGemBindSpectre	Bind Spectre	1	1
Metadata/Items/Gems/SkillGemDominatingAura	[DNT-UNUSED] Dominating Aura	1	1
Metadata/Items/Gems/SkillGemShroud	Shroud	1	1
Metadata/Items/Gems/SkillGemSummonMercenaryCompanion	Summon Companion	1	1
Metadata/Items/Gems/SkillGemAncestralWarriorTotem	Ancestral Warrior Totem	1	1
Metadata/Items/Gems/SkillGemSpellTotem	Spell Totem	1	1
Metadata/Items/Gems/SkillGemMetaBowTotem	[DNT-UNUSED] Meta Bow Totem	1	1
Metadata/Items/Gems/SkillGemPainOffering	Pain Offering	1	1
Metadata/Items/Currency/BindSpectreToken	[DNT-UNUSED] Bind Spectre Token	1	1
Metadata/Items/Gems/SkillGemTempestFlurry	Tempest Flurry	1	1
Metadata/Items/Gems/SkillGemStaggeringPalm	Staggering Palm	1	1
Metadata/Items/Gems/SkillGemChargedStaff	Charged Staff	1	1
Metadata/Items/Gem/SkillGemSiphoningStrike	Siphoning Strike	1	1
Metadata/Items/Gem/SkillGemTempestBell	Tempest Bell	1	1
Metadata/Items/Gem/SkillGemFrozenLocus	Frozen Locus	1	1
Metadata/Items/Gem/SkillGemBonestorm	Bonestorm	1	1
Metadata/Items/Gem/SkillGemBoneCage	Bone Cage	1	1
Metadata/Items/Gems/SupportGemSpreadingFrost	Spreading Frost	1	1
Metadata/Items/Gems/SupportGemPinpointCritical	Pinpoint Critical	1	1
Metadata/Items/Gem/SkillGemUnearth	Unearth	1	1
Metadata/Items/Gem/SkillGemDetonatingArrow	Detonating Arrow	1	1
Metadata/Items/Gem/SkillGemPoisonBurstArrow	Poisonburst Arrow	1	1
Metadata/Items/Gem/SkillGemToxicGrowth	Toxic Growth	1	1
Metadata/Items/Gem/SkillGemStormcallerArrow	Stormcaller Arrow	1	1
Metadata/Items/Gem/SkillGemPhantasmalArrow	Phantasmal Arrow	1	1
Metadata/Items/Gem/SkillGemLightningRod	Lightning Rod	1	1
Metadata/Items/Gem/SkillGemSnipe	Snipe	1	1
Metadata/Items/Gem/SkillGemGasArrow	Gas Arrow	1	1
Metadata/Items/Gem/SkillGemSolarOrb	Solar Orb	1	1
Metadata/Items/Gem/SkillGemFireball	Fireball	1	1
Metadata/Items/Gem/SkillGemElectrocutingArrow	Electrocuting Arrow	1	1
Metadata/Items/Gem/SkillGemColdSnap	Snap	1	1
Metadata/Items/Gem/SkillGemPerfectStrike	Perfect Strike	1	1
Metadata/Items/Gem/SkillGemShieldBlock	Raise Shield	1	1
Metadata/Items/Gem/SkillGemResonatingShield	Resonating Shield	1	1
Metadata/Items/Gem/SkillGemManaRemnants	Mana Remnants	1	1
Metadata/Items/Gem/SkillGemSanguineRevelry	[DNT-UNUSED] Sanguine Revelry	1	1
Metadata/Items/Gem/SkillGemMagmaBarrier	Magma Barrier	1	1
Metadata/Items/Gems/SkillGemFreezingShards	Freezing Shards	1	1
Metadata/Items/Gem/SkillGemVineArrow	Vine Arrow	1	1
Metadata/Items/Gems/SkillGemRhoaMount	Rhoa Mount	1	1
Metadata/Items/Gems/SkillGemCorpseCloud	Decompose	1	1
Metadata/Items/Gems/SupportGemIgnition	Ignite I	1	1
Metadata/Items/Gems/SupportGemIgnitionTwo	Ignite II	1	1
Metadata/Items/Gems/SupportGemIgnitionThree	Ignite III	1	1
Metadata/Items/Gems/SupportGemRuthless	Ruthless	1	1
Metadata/Items/Gems/SupportGemUnbreakable	Unbreakable	1	1
Metadata/Items/Gems/SupportGemLacerate	Bleed I	1	1
Metadata/Items/Gems/SupportGemLacerateTwo	Bleed II	1	1
Metadata/Items/Gems/SupportGemLacerateThree	Bleed III	1	1
Metadata/Items/Gems/SupportGemLacerateFour	Bleed IV	1	1
Metadata/Items/Gems/SupportGemBludgeon	Knockback	1	1
Metadata/Items/Gems/SupportGemOverpower	Stun I	1	1
Metadata/Items/Gems/SupportGemOverpowerTwo	Stun II	1	1
Metadata/Items/Gems/SupportGemOverpowerThree	Stun III	1	1
Metadata/Items/Gems/SupportGemPersistence	Prolonged Duration I	1	1
Metadata/Items/Gems/SupportGemPersistenceTwo	Prolonged Duration II	1	1
Metadata/Items/Gems/SupportGemPersistenceThree	Prolonged Duration III	1	1
Metadata/Items/Gems/SupportGemFastForward	Compressed Duration I	1	1
Metadata/Items/Gems/SupportGemFastForwardTwo	Compressed Duration II	1	1
Metadata/Items/Gems/SupportGemRage	Rage I	1	1
Metadata/Items/Gems/SupportGemRageTwo	Rage II	1	1
Metadata/Items/Gems/SupportGemRageThree	Rage III	1	1
Metadata/Items/Gems/SupportGemLifetap	Lifetap	1	1
Metadata/Items/Gems/SupportGemAtaluiBloodletting	Atalui's Bloodletting	1	1
Metadata/Items/Gems/SupportGemExecute	Execute I	1	1
Metadata/Items/Gems/SupportGemExecuteTwo	Execute II	1	1
Metadata/Items/Gems/SupportGemExecuteThree	Execute III	1	1
Metadata/Items/Gems/SupportGemSearingFlame	Searing Flame I	1	1
Metadata/Items/Gems/SupportGemSearingFlameTwo	Searing Flame II	1	1
Metadata/Items/Gems/SupportGemBehead	Behead I	1	1
Metadata/Items/Gems/SupportGemBeheadTwo	Behead II	1	1
Metadata/Items/Gems/SupportGemEinharsBeastrite	Einhar's Beastrite	1	1
Metadata/Items/Gems/SupportGemJaggedGround	Jagged Ground I	1	1
Metadata/Items/Gems/SupportGemJaggedGroundTwo	Jagged Ground II	1	1
Metadata/Items/Gems/SupportGemExploitWeakness	Exploit Weakness	1	1
Metadata/Items/Gems/SupportGemImpactShockwave	Impact Shockwave	1	1
Metadata/Items/Gems/SupportGemFirePenetration	Fire Penetration I	1	1
Metadata/Items/Gems/SupportGemFirePenetrationTwo	Fire Penetration II	1	1
Metadata/Items/Gems/SupportGemFireExposure	Fire Exposure	1	1
Metadata/Items/Gems/SupportGemEnragedWarcry	Enraged Warcry I	1	1
Metadata/Items/Gems/SupportGemEnragedWarcryTwo	Enraged Warcry II	1	1
Metadata/Items/Gems/SupportGemFistOfWar	Fist of War I	1	1
Metadata/Items/Gems/SupportGemFistOfWarTwo	Fist of War II	1	1
Metadata/Items/Gems/SupportGemFistOfWarThree	Fist of War III	1	1
Metadata/Items/Gems/SupportGemDevastate	Devastate	1	1
Metadata/Items/Gems/SupportGemHeavySwing	Heavy Swing	1	1
Metadata/Items/Gems/SupportGemLifeThief	Life Leech I	1	1
Metadata/Items/Gems/SupportGemLifeThiefTwo	Life Leech II	1	1
Metadata/Items/Gems/SupportGemLifeThiefThree	Life Leech III	1	1
Metadata/Items/Gems/SupportGemBrutality	Brutality I	1	1
Metadata/Items/Gems/SupportGemBrutalityTwo	Brutality II	1	1
Metadata/Items/Gems/SupportGemBrutalityThree	Brutality III	1	1
Metadata/Items/Gems/SupportGemBloodlust	Bloodlust	1	1
Metadata/Items/Gems/SupportGemMeatShield	Meat Shield I	1	1
Metadata/Items/Gems/SupportGemMeatShieldTwo	Meat Shield II	1	1
Metadata/Items/Gems/SupportGemBrutusBrain	Brutus' Brain	1	1
Metadata/Items/Gem/SupportGemBreakEndurance	Break Endurance	1	1
Metadata/Items/Gems/SupportGemEternalFlame	Eternal Flame I	1	1
Metadata/Items/Gems/SupportGemEternalFlameTwo	Eternal Flame II	1	1
Metadata/Items/Gems/SupportGemEternalFlameThree	Eternal Flame III	1	1
Metadata/Items/Gems/SupportGemInfernalLegion	Infernal Legion I	1	1
Metadata/Items/Gems/SupportGemInfernalLegionTwo	Infernal Legion II	1	1
Metadata/Items/Gems/SupportGemInfernalLegionThree	Infernal Legion III	1	1
Metadata/Items/Gems/SupportGemFireInfusion	Fire Attunement	1	1
Metadata/Items/Gems/SupportGemInspiration	Efficiency I	1	1
Metadata/Items/Gems/SupportGemInspirationTwo	Efficiency II	1	1
Metadata/Items/Gems/SupportGemImmolate	Immolate	1	1
Metadata/Items/Gems/SupportGemPremeditation	Premeditation	1	1
Metadata/Items/Gem/SupportGemRagingCry	Raging Cry	1	1
Metadata/Items/Gems/SupportGemDemolisher	Armour Demolisher I	1	1
Metadata/Items/Gems/SupportGemDemolisherTwo	Armour Demolisher II	1	1
Metadata/Items/Gems/SupportGemUruksSmelting	Uruk's Smelting	1	1
Metadata/Items/Gem/SupportGemRageforged	Rageforged I	1	1
Metadata/Items/Gem/SupportGemRageforgedTwo	Rageforged II	1	1
Metadata/Items/Gem/SupportGemArmourExplosion	Armour Explosion	1	1
Metadata/Items/Gem/SupportGemStompingGround	Stomping Ground	1	1
Metadata/Items/Gems/SupportGemCorruptingCry	Corrupting Cry I	1	1
Metadata/Items/Gems/SupportGemCorruptingCryTwo	Corrupting Cry II	1	1
Metadata/Items/Gems/SupportGemCorruptingCryThree	Paquate's Pact	1	1
Metadata/Items/Gems/SupportGemDeepCuts	Deep Cuts I	1	1
Metadata/Items/Gems/SupportGemDeepCutsTwo	Deep Cuts II	1	1
Metadata/Items/Gems/SupportGemSplinter	Armour Break I	1	1
Metadata/Items/Gems/SupportGemSplinterTwo	Armour Break II	1	1
Metadata/Items/Gems/SupportGemSplinterThree	Armour Break III	1	1
Metadata/Items/Gem/SupportGemRupture	Rupture	1	1
Metadata/Items/Gem/SupportGemDazingCry	Dazing Cry	1	1
Metadata/Items/Gems/SupportGemPrimalArmament	Elemental Armament I	1	1
Metadata/Items/Gems/SupportGemPrimalArmamentTwo	Elemental Armament II	1	1
Metadata/Items/Gems/SupportGemPrimalArmamentThree	Elemental Armament III	1	1
Metadata/Items/Gems/SupportGemVitality	Vitality I	1	1
Metadata/Items/Gems/SupportGemVitalityTwo	Vitality II	1	1
Metadata/Items/Gems/SupportGemHerbalism	Herbalism I	1	1
Metadata/Items/Gems/SupportGemHerbalismTwo	Herbalism II	1	1
Metadata/Items/Gems/SupportGemCannibalism	Cannibalism I	1	1
Metadata/Items/Gems/SupportGemCannibalismTwo	Cannibalism II	1	1
Metadata/Items/Gems/SupportGemAftershock	Aftershock I	1	1
Metadata/Items/Gems/SupportGemAftershockTwo	Aftershock II	1	1
Metadata/Items/Gems/SupportGemAftershockThree	Aftershock III	1	1
Metadata/Items/Gems/SupportGemSlamAftershocks	Tectonic Slams	1	1
Metadata/Items/Gems/SupportGemConduction	Shock	1	1
Metadata/Items/Gems/SupportGemPierce	Pierce I	1	1
Metadata/Items/Gems/SupportGemPierceTwo	Pierce II	1	1
Metadata/Items/Gems/SupportGemPierceThree	Pierce III	1	1
Metadata/Items/Gems/SupportGemScattershot	Multishot I	1	1
Metadata/Items/Gems/SupportGemScattershotTwo	Multishot II	1	1
Metadata/Items/Gems/SupportGemNovaProjectiles	Nova Projectiles I	1	1
Metadata/Items/Gems/SupportGemSpiralProjectiles	[DNT-UNUSED] Spiral Projectiles I	1	1
Metadata/Items/Gems/SupportGemWindWave	Wind Wave	1	1
Metadata/Items/Gems/SupportGemEnvenom	Poison I	1	1
Metadata/Items/Gems/SupportGemEnvenomTwo	Poison II	1	1
Metadata/Items/Gems/SupportGemEnvenomThree	Poison III	1	1
Metadata/Items/Gems/SupportGemMaim	Maim	1	1
Metadata/Items/Gems/SupportGemBlind	Blind I	1	1
Metadata/Items/Gems/SupportGemBlindTwo	Blind II	1	1
Metadata/Items/Gems/SupportGemAcceleration	Projectile Acceleration I	1	1
Metadata/Items/Gems/SupportGemAccelerationTwo	Projectile Acceleration II	1	1
Metadata/Items/Gems/SupportGemAccelerationThree	Projectile Acceleration III	1	1
Metadata/Items/Gems/SupportGemDeceleration	Projectile Deceleration I	1	1
Metadata/Items/Gems/SupportGemDecelerationTwo	Projectile Deceleration II	1	1
Metadata/Items/Gems/SupportGemVilentasPropulsion	Vilenta's Propulsion	1	1
Metadata/Items/Gems/SupportGemElectrocute	Electrocute	1	1
Metadata/Items/Gems/SupportGemElectrocuteLineage	Eonyr's Thunder	1	1
Metadata/Items/Gems/SupportGemOverabundance	Overabundance I	1	1
Metadata/Items/Gems/SupportGemOverabundanceTwo	Overabundance II	1	1
Metadata/Items/Gems/SupportGemOverabundanceThree	Overabundance III	1	1
Metadata/Items/Gems/SupportGemMobility	Mobility	1	1
Metadata/Items/Gems/SupportGemOvercharge	Overcharge	1	1
Metadata/Items/Gems/SupportGemPerpetualCharge	Perpetual Charge	1	1
Metadata/Items/Gems/SupportGemPin	Pin I	1	1
Metadata/Items/Gems/SupportGemPinTwo	Pin II	1	1
Metadata/Items/Gems/SupportGemPinThree	Pin III	1	1
Metadata/Items/Gems/SupportGemChain	Chain I	1	1
Metadata/Items/Gems/SupportGemChainTwo	Chain II	1	1
Metadata/Items/Gems/SupportGemChainThree	Chain III	1	1
Metadata/Items/Gems/SupportGemLightningPenetration	Lightning Penetration	1	1
Metadata/Items/Gems/SupportGemLightningExposure	Lightning Exposure	1	1
Metadata/Items/Gems/SupportGemSecondWind	Second Wind I	1	1
Metadata/Items/Gems/SupportGemSecondWindTwo	Second Wind II	1	1
Metadata/Items/Gems/SupportGemSecondWindThree	Second Wind III	1	1
Metadata/Items/Gems/SupportGemNeuralOverload	Neural Overload	1	1
Metadata/Items/Gems/SupportGemBurstingPlague	Bursting Plague	1	1
Metadata/Items/Gems/SupportGemDeadlyHeralds	Deadly Herald	1	1
Metadata/Items/Gems/SupportGemCorrosion	Corrosion	1	1
Metadata/Items/Gems/SupportGemInfusion	Infusion	1	1
Metadata/Items/Gems/SupportGemLockdown	Lockdown	1	1
Metadata/Items/Gems/SupportGemFork	Fork	1	1
Metadata/Items/Gems/SupportGemBounty	Bounty I	1	1
Metadata/Items/Gems/SupportGemBountyTwo	Bounty II	1	1
Metadata/Items/Gems/SupportGemManaBounty	Mana Bounty	1	1
Metadata/Items/Gems/SupportGemLifeBounty	Life Bounty	1	1
Metadata/Items/Gems/SupportGemLastingShock	Lasting Shock	1	1
Metadata/Items/Gems/SupportGemLightningInfusion	Lightning Attunement	1	1
Metadata/Items/Gems/SupportGemLifeDrain	Life Drain	1	1
Metadata/Items/Gems/SupportGemSoulDrain	Soul Drain	1	1
Metadata/Items/Gems/SupportGemMartialTempo	Rapid Attacks I	1	1
Metadata/Items/Gems/SupportGemMartialTempoTwo	Rapid Attacks II	1	1
Metadata/Items/Gems/SupportGemMartialTempoThree	Rapid Attacks III	1	1
Metadata/Items/Gems/SupportGemBullseye	Heightened Accuracy I	1	1
Metadata/Items/Gems/SupportGemBullseyeTwo	Heightened Accuracy II	1	1
Metadata/Items/Gem/SupportGemInnervate	Innervate	1	1
Metadata/Items/Gems/SupportGemProfusion	Charge Profusion I	1	1
Metadata/Items/Gems/SupportGemProfusionTwo	Charge Profusion II	1	1
Metadata/Items/Gems/SupportGemComorbidity	Escalating Poison	1	1
Metadata/Items/Gems/SupportGemMurderousIntent	Murderous Intent	1	1
Metadata/Items/Gems/SupportGemMomentum	Momentum	1	1
Metadata/Items/Gems/SupportGemCrescendo	Crescendo I	1	1
Metadata/Items/Gems/SupportGemCrescendoTwo	Crescendo II	1	1
Metadata/Items/Gems/SupportGemCrescendoThree	Crescendo III	1	1
Metadata/Items/Gems/SupportGemDeadlyPoison	Deadly Poison I	1	1
Metadata/Items/Gems/SupportGemDeadlyPoisonTwo	Deadly Poison II	1	1
Metadata/Items/Gems/SupportGemWindowOfOpportunity	Window of Opportunity I	1	1
Metadata/Items/Gems/SupportGemWindowOfOpportunityTwo	Window of Opportunity II	1	1
Metadata/Items/Gem/SupportGemSwiftAffliction	Swift Affliction I	1	1
Metadata/Items/Gem/SupportGemSwiftAfflictionTwo	Swift Affliction II	1	1
Metadata/Items/Gem/SupportGemSwiftAfflictionThree	Swift Affliction III	1	1
Metadata/Items/Gems/SupportGemFusillade	Fusillade	1	1
Metadata/Items/Gems/SupportGemComboFinisher	Combo Finisher I	1	1
Metadata/Items/Gems/SupportGemComboFinisherTwo	Combo Finisher II	1	1
Metadata/Items/Gems/SupportGemAilithLineage	Ailith's Chimes	1	1
Metadata/Items/Gems/SupportGemEncumbrance	Slow Potency	1	1
Metadata/Items/Gems/SupportGemLongshot	Longshot I	1	1
Metadata/Items/Gems/SupportGemLongshotTwo	Longshot II	1	1
Metadata/Items/Gem/SupportGemCullingStrike	Culling Strike I	1	1
Metadata/Items/Gem/SupportGemCullingStrikeTwo	Culling Strike II	1	1
Metadata/Items/Gems/SupportGemDiscombobulate	Daze	1	1
Metadata/Items/Gems/SupportGemBreakPosture	Break Posture	1	1
Metadata/Items/Gems/SupportGemIngenuity	Cooldown Recovery I	1	1
Metadata/Items/Gems/SupportGemIngenuityTwo	Cooldown Recovery II	1	1
Metadata/Items/Gems/SupportGemPrecision	Precision I	1	1
Metadata/Items/Gems/SupportGemPrecisionTwo	Precision II	1	1
Metadata/Items/Gems/SupportGemGlaciation	Freeze	1	1
Metadata/Items/Gems/SupportGemEnergyBarrier	Energy Barrier	1	1
Metadata/Items/Gems/SupportGemWildfire	Wildfire	1	1
Metadata/Items/Gems/SupportGemFrostNexus	Frost Nexus	1	1
Metadata/Items/Gems/SupportGemCoursingCurrent	Shock Conduction I	1	1
Metadata/Items/Gems/SupportGemCoursingCurrentTwo	Shock Conduction II	1	1
Metadata/Items/Gems/SupportGemMagnifiedEffect	Magnified Area I	1	1
Metadata/Items/Gems/SupportGemMagnifiedEffectTwo	Magnified Area II	1	1
Metadata/Items/Gems/SupportGemConcentratedEffect	Concentrated Area	1	1
Metadata/Items/Gems/SupportGemSpellEcho	Spell Echo	1	1
Metadata/Items/Gems/SupportGemExpand	Expand	1	1
Metadata/Items/Gems/SupportGemUnleash	Unleash	1	1
Metadata/Items/Gems/SupportGemZarokhsRevolt	Zarokh's Revolt	1	1
Metadata/Items/Gems/SupportGemAmbush	Ambush	1	1
Metadata/Items/Gems/SupportGemBitingFrost	Biting Frost I	1	1
Metadata/Items/Gems/SupportGemBitingFrostTwo	Biting Frost II	1	1
Metadata/Items/Gems/SupportGemWitheringTouch	Withering Touch	1	1
Metadata/Items/Gems/SupportGemHourglass	Hourglass	1	1
Metadata/Items/Gems/SupportGemFortress	Fortress I	1	1
Metadata/Items/Gems/SupportGemFortressTwo	Fortress II	1	1
Metadata/Items/Gems/SupportGemAhnsCitadel	Ahn's Citadel	1	1
Metadata/Items/Gems/SupportGemColdPenetration	Cold Penetration	1	1
Metadata/Items/Gems/SupportGemColdExposure	Cold Exposure	1	1
Metadata/Items/Gems/SupportGemFieryDeath	Fiery Death	1	1
Metadata/Items/Gems/SupportGemFrozenVortex	Frozen Vortex	1	1
Metadata/Items/Gems/SupportGemShockSiphon	Shock Siphon	1	1
Metadata/Items/Gems/SupportGemFrostfire	Frostfire	1	1
Metadata/Items/Gems/SupportGemStormfire	Stormfire	1	1
Metadata/Items/Gems/SupportGemInevitableCritical	Inexorable Critical I	1	1
Metadata/Items/Gems/SupportGemInevitableCriticalTwo	Inexorable Critical II	1	1
Metadata/Items/Gems/SupportGemElementalDischarge	Elemental Discharge	1	1
Metadata/Items/Gems/SupportGemManaFlare	Mana Flare	1	1
Metadata/Items/Gems/SupportGemHexBloom	Hex Bloom	1	1
Metadata/Items/Gems/SupportGemSoulThief	Mana Leech	1	1
Metadata/Items/Gems/SupportGemOisinsOath	Oisín's Oath	1	1
Metadata/Items/Gems/SupportGemElementalFocus	Elemental Focus	1	1
Metadata/Items/Gems/SupportGemElementalArmy	Elemental Army	1	1
Metadata/Items/Gem/SupportGemMinionInstability	Minion Instability	1	1
Metadata/Items/Gems/SupportGemDeepFreeze	Deep Freeze	1	1
Metadata/Items/Gems/SupportGemFeedingFrenzy	Feeding Frenzy I	1	1
Metadata/Items/Gems/SupportGemFeedingFrenzyTwo	Feeding Frenzy II	1	1
Metadata/Items/Gems/SupportGemArcaneSurge	Arcane Surge	1	1
Metadata/Items/Gems/SupportGemHeightenedCurse	Heightened Curse	1	1
Metadata/Items/Gem/SupportGemCorpseConservation	Corpse Conservation	1	1
Metadata/Items/Gems/SupportGemColdInfusion	Cold Attunement	1	1
Metadata/Items/Gems/SupportGemArcaneTempo	Rapid Casting I	1	1
Metadata/Items/Gems/SupportGemArcaneTempoTwo	Rapid Casting II	1	1
Metadata/Items/Gems/SupportGemArcaneTempoThree	Rapid Casting III	1	1
Metadata/Items/Gem/SupportGemDecayingHex	Decaying Hex	1	1
Metadata/Items/Gem/SupportGemFocusedCurse	Focused Curse	1	1
Metadata/Items/Gem/SupportGemRitualisticCurse	Ritualistic Curse	1	1
Metadata/Items/Gem/SupportGemMinionPact	Minion Pact I	1	1
Metadata/Items/Gem/SupportGemMinionPactTwo	Minion Pact II	1	1
Metadata/Items/Gem/SupportGemLastGasp	Last Gasp	1	1
Metadata/Items/Gem/SupportGemTecrodsRevenge	Tecrod's Revenge	1	1
Metadata/Items/Gems/SupportGemControlledDestruction	Controlled Destruction	1	1
Metadata/Items/Gems/SupportGemImpendingDoom	Impending Doom	1	1
Metadata/Items/Gems/SupportGemSupercritical	Supercritical	1	1
Metadata/Items/Gems/SupportGemIceBite	Ice Bite I	1	1
Metadata/Items/Gems/SupportGemIceBiteTwo	Ice Bite II	1	1
Metadata/Items/Gems/SupportGemBhatairsVengeance	Bhatair's Vengeance	1	1
Metadata/Items/Gems/SupportGemChaosInfusion	Chaos Attunement	1	1
Metadata/Items/Gems/SupportGemFireMastery	Fire Mastery	1	1
Metadata/Items/Gems/SupportGemColdMastery	Cold Mastery	1	1
Metadata/Items/Gems/SupportGemLightningMastery	Lightning Mastery	1	1
Metadata/Items/Gems/SupportGemChaosMastery	Chaos Mastery	1	1
Metadata/Items/Gems/SupportGemPhysicalMastery	Physical Mastery	1	1
Metadata/Items/Gems/SupportGemMinionMastery	Minion Mastery	1	1
Metadata/Items/Gem/SupportGemChaoticFreeze	Chaotic Freeze	1	1
Metadata/Items/Gem/SupportGemIntenseAgony	Intense Agony	1	1
Metadata/Items/Gems/SupportGemDrainAilments	Drain Ailments	1	1
Metadata/Items/Gem/SupportGemHinder	Hinder	1	1
Metadata/Items/Gem/SupportGemSpellCascade	Spell Cascade	1	1
Metadata/Items/Gem/SupportGemSoulbreaker	Soulbreaker	1	1
Metadata/Items/Gem/SupportGemCursedGround	Cursed Ground	1	1
Metadata/Items/Gem/SupportGemDoedresUndoing	Doedre's Undoing	1	1
Metadata/Items/Gem/SupportGemHayoxisFulmination	Hayoxi's Fulmination	1	1
Metadata/Items/Gem/SupportGemZerphisLegacy	Zerphi's Infamy	1	1
